42:41,-5.00,8.11,6.48,0.98,0.80,-0.33
42:41,-5.22,8.00,6.24,0.93,0.59,-0.28
42:41,-5.08,7.53,5.78,0.92,0.46,-0.27
42:41,-5.00,6.64,5.16,0.94,0.43,-0.43
42:41,-5.78,6.40,5.23,1.08,0.40,-0.60
42:41,-6.37,6.51,5.57,1.21,0.20,-0.57
42:41,-6.30,7.00,5.90,1.34,-0.17,-0.46
42:41,-5.59,7.52,6.42,1.34,-0.51,-0.39
42:41,-4.04,8.32,6.68,1.20,-0.63,-0.59
42:41,-2.58,9.23,6.92,1.00,-0.40,-0.89
42:41,-2.68,10.39,7.38,0.85,-0.06,-1.14
42:41,-3.89,11.27,8.03,0.51,0.29,-1.09
42:41,-5.05,11.33,8.21,0.02,0.34,-0.83
42:41,-5.40,10.01,7.61,-0.47,0.25,-0.61
42:41,-5.22,8.65,6.84,-0.86,0.30,-0.71
42:41,-4.92,8.43,5.55,-1.08,0.49,-0.93
42:41,-5.09,8.68,5.43,-1.44,0.91,-1.14
42:41,-5.76,8.55,4.67,-1.76,1.17,-1.33
42:41,-6.28,8.04,3.85,-2.03,1.53,-1.46
42:41,-7.58,7.40,3.05,-2.24,1.83,-1.86
42:41,-9.11,7.15,2.47,-2.44,1.85,-2.10
42:41,-9.54,6.67,1.42,-2.60,1.59,-1.90
42:41,-9.47,5.59,0.22,-2.63,1.45,-1.74
42:41,-9.23,4.51,-0.30,-2.53,1.37,-1.78
42:41,-8.61,4.02,-0.75,-2.36,1.32,-1.90
42:41,-7.94,3.57,-1.39,-2.20,1.42,-2.10
42:41,-8.59,2.85,-1.51,-2.02,1.63,-2.36
42:41,-10.06,2.41,-1.02,-1.71,1.65,-2.39
42:41,-11.32,2.17,-0.36,-1.44,1.20,-2.12
42:41,-10.63,2.59,0.16,-1.41,0.60,-1.77
42:41,-9.85,2.41,-0.13,-1.30,0.16,-1.42
42:41,-8.74,2.00,-0.19,-1.12,0.02,-1.19
42:41,-8.10,2.19,-0.18,-0.98,0.13,-1.14
42:41,-8.20,2.57,0.24,-0.92,0.22,-1.03
42:41,-8.15,2.20,0.07,-0.96,0.25,-0.99
42:41,-8.56,1.22,0.00,-0.96,0.26,-0.88
42:41,-8.65,0.67,-0.10,-0.89,0.22,-0.79
42:41,-8.91,0.53,0.16,-0.75,0.18,-0.81
42:41,-8.72,0.71,0.46,-0.61,0.26,-0.79
42:42,-8.65,1.08,1.08,-0.60,0.32,-0.65
42:42,-8.45,0.78,1.55,-0.51,0.38,-0.53
42:42,-8.36,1.40,2.47,-0.73,0.55,-0.73
42:42,-8.13,1.55,2.47,-0.96,0.65,-0.75
42:42,-8.26,1.25,2.31,-1.09,0.76,-0.56
42:42,-8.26,0.47,1.73,-1.17,0.78,-0.25
42:42,-8.55,0.62,1.44,-1.18,0.69,0.14
42:42,-8.80,0.30,1.07,-1.25,0.43,0.55
42:42,-7.89,-0.60,0.33,-1.35,0.16,0.81
42:42,-7.22,-1.50,-0.48,-1.19,0.21,0.63
42:42,-7.64,-1.95,-0.93,-0.95,0.55,-0.04
42:42,-8.73,-0.21,-0.64,-0.66,0.81,-0.36
42:42,-9.83,1.38,-0.03,-0.48,0.67,-0.06
42:42,-10.98,1.99,0.86,-0.43,0.40,0.44
42:42,-10.29,1.02,0.50,-0.53,-0.13,0.82
42:42,-9.37,-0.17,0.09,-0.51,-0.32,0.78
42:42,-8.74,-1.19,-0.11,-0.30,-0.27,0.43
42:42,-9.30,-0.02,0.38,-0.18,-0.23,0.06
42:42,-9.74,1.06,1.16,-0.09,-0.36,0.12
42:42,-9.49,1.37,1.43,-0.02,-0.40,0.15
42:42,-8.70,0.88,1.38,-0.07,-0.34,-0.11
42:42,-8.59,0.93,1.57,-0.07,-0.14,-0.37
42:42,-8.53,0.89,1.58,-0.02,-0.01,-0.42
42:42,-8.48,0.71,1.63,0.00,0.06,-0.33
42:42,-8.42,0.34,1.43,0.00,0.12,-0.18
42:42,-8.15,-0.27,1.04,-0.04,0.17,-0.13
42:42,-7.81,-0.81,0.40,0.02,0.41,-0.28
42:42,-7.65,-1.18,-0.49,0.27,0.73,-0.33
42:42,-8.01,-0.99,-1.00,0.47,1.06,-0.45
42:42,-9.86,0.15,-0.61,0.43,1.20,-0.53
42:42,-11.13,0.05,-0.68,0.36,1.05,-0.45
42:42,-11.09,-0.80,-0.91,0.47,0.82,-0.42
42:42,-11.33,-0.82,-0.84,0.66,0.71,-0.38
42:42,-11.23,-0.77,-0.73,0.66,0.50,-0.32
42:42,-10.37,-0.23,-1.00,0.48,0.42,-0.57
42:42,-8.84,-0.19,-1.57,0.40,0.57,-0.56
42:42,-8.19,-0.97,-1.76,0.47,0.88,-0.59
42:42,-8.85,-1.25,-1.72,0.44,1.13,-0.62
42:42,-10.58,-0.73,-1.31,0.47,0.98,-0.41
42:42,-12.16,0.22,-0.83,0.38,0.41,-0.03
42:42,-12.51,0.04,-0.64,0.12,-0.40,0.59
42:42,-10.62,-0.35,-1.56,-0.11,-0.98,0.80
42:42,-8.41,-0.33,-2.19,-0.15,-1.04,0.78
42:42,-7.62,-0.83,-2.26,-0.02,-0.77,0.73
42:42,-7.75,-1.45,-1.81,0.21,-0.26,0.41
42:42,-9.34,-0.09,-0.86,0.40,0.03,0.17
42:42,-10.90,1.40,0.19,0.32,-0.16,0.32
42:42,-11.16,1.38,0.43,0.13,-0.40,0.40
42:42,-10.46,1.09,0.38,-0.10,-0.61,0.39
42:42,-9.07,0.67,0.10,-0.19,-0.59,0.33
42:42,-8.09,0.58,-0.07,-0.12,-0.34,0.17
42:42,-8.41,0.65,0.09,-0.06,-0.16,0.23
42:42,-9.82,0.62,0.20,-0.15,-0.17,0.37
42:43,-10.47,0.02,-0.02,-0.20,-0.41,0.48
42:43,-9.72,-0.10,-0.37,-0.14,-0.54,0.46
42:43,-8.60,0.14,-0.62,-0.06,-0.32,0.34
42:43,-8.58,0.72,-0.36,0.01,0.11,0.25
42:43,-9.83,1.04,0.17,0.00,0.33,0.42
42:43,-10.55,0.81,0.29,-0.02,0.32,0.52
42:43,-10.69,0.59,0.24,-0.09,0.28,0.40
42:43,-10.41,1.06,0.18,-0.12,0.25,0.32
42:43,-10.04,1.40,0.06,-0.24,0.31,0.29
42:43,-9.45,0.89,-0.30,-0.27,0.42,0.24
42:43,-9.65,0.95,-0.26,-0.28,0.65,0.10
42:43,-9.94,1.32,-0.35,-0.28,0.72,0.16
42:43,-10.09,1.40,-0.48,-0.38,0.68,0.24
42:43,-9.74,1.73,-0.86,-0.32,0.66,0.47
42:43,-9.62,1.30,-1.21,-0.39,0.72,0.42
42:43,-10.16,0.19,-1.57,-0.40,0.75,0.24
42:43,-10.32,-0.01,-2.42,-0.32,0.73,0.10
42:43,-10.17,0.46,-2.01,-0.19,0.69,-0.03
42:43,-10.01,1.24,-2.00,-0.11,0.63,-0.05
42:43,-10.35,1.59,-1.74,-0.12,0.48,0.01
42:43,-10.35,1.65,-1.62,-0.12,0.30,0.26
42:43,-9.90,1.03,-1.70,-0.12,0.06,0.34
42:43,-9.25,0.79,-1.80,-0.05,-0.03,0.26
42:43,-9.21,1.41,-1.64,0.01,-0.06,0.13
42:43,-10.02,2.52,-1.13,0.00,-0.20,0.25
42:43,-10.70,2.98,-1.15,-0.17,-0.58,0.56
42:43,-10.87,2.35,-1.62,-0.34,-1.00,0.76
42:43,-11.46,1.67,-1.92,-0.39,-1.33,0.90
42:43,-11.76,1.71,-2.19,-0.35,-1.62,0.96
42:43,-11.85,1.84,-2.32,-0.27,-1.90,0.94
42:43,-12.70,2.80,-1.99,-0.26,-2.17,0.86
42:43,-13.07,3.04,-1.59,-0.16,-2.70,1.25
42:43,-13.00,2.75,-1.06,-0.01,-3.09,1.53
42:43,-12.42,2.73,-0.55,0.09,-3.53,1.78
42:43,-11.36,1.75,-0.31,0.14,-3.87,1.74
42:43,-10.04,0.73,0.19,0.37,-3.96,1.54
42:43,-9.85,0.54,1.43,0.57,-3.91,1.06
42:43,-9.74,0.35,2.58,0.78,-4.05,0.66
42:43,-9.11,0.45,3.68,0.99,-4.30,0.26
42:43,-8.04,0.76,4.66,1.40,-4.51,-0.06
42:43,-5.33,2.38,4.20,1.79,-4.53,-0.30
42:43,-2.84,2.97,4.61,2.40,-4.16,-0.49
42:43,-0.91,4.38,4.47,2.93,-3.80,-0.35
42:43,-0.27,6.96,4.86,2.60,-3.62,-0.31
42:43,1.50,8.50,5.43,2.25,-2.72,-0.61
42:43,1.08,8.91,6.08,1.31,-1.99,-0.45
42:43,0.95,7.08,5.68,1.15,-1.41,0.14
42:43,-0.87,3.46,4.76,1.48,-0.83,0.29
42:43,-2.75,3.35,4.32,2.10,-0.37,-0.11
42:43,-5.17,6.47,5.75,2.13,-0.11,-0.82
42:43,-5.30,9.61,6.14,0.87,-0.22,-1.38
42:43,-2.81,9.74,5.62,0.42,-0.09,-1.22
42:43,-2.29,9.04,5.47,0.12,0.42,-0.93
42:43,-2.37,6.97,4.92,-0.02,0.96,-0.74
42:44,1.74,5.25,2.71,-0.13,2.33,-0.28
42:44,-5.59,6.29,4.15,0.54,2.49,-0.25
42:44,-7.49,7.18,4.31,0.09,2.33,-0.39
42:44,-7.05,6.17,3.51,-0.17,2.08,-0.41
42:44,-6.49,5.99,2.97,0.16,2.10,-0.05
42:44,-10.08,5.91,4.30,0.04,1.97,-0.20
42:44,-10.01,4.93,3.78,-0.06,1.48,-0.39
42:44,-8.34,5.00,3.28,-0.25,1.15,-0.96
42:44,-7.32,6.14,3.26,-0.34,1.11,-1.18
42:44,-7.21,6.51,3.54,-0.87,1.61,-1.38
42:44,-7.57,6.48,3.53,-0.83,1.42,-0.72
42:44,-7.83,5.71,3.40,-0.85,1.09,-0.31
42:44,-7.78,5.93,3.46,-0.95,0.78,-0.03
42:44,-8.19,6.75,3.96,-1.11,0.43,0.47
42:44,-7.92,6.88,3.51,-1.27,0.25,0.68
42:44,-8.78,6.74,3.40,-1.33,0.14,1.10
42:44,-10.22,5.46,3.74,-1.36,-0.31,1.78
42:44,-10.77,4.47,3.62,-1.21,-0.94,2.34
42:44,-10.17,3.28,3.45,-0.89,-1.41,2.83
42:44,-8.91,4.04,3.64,-0.39,-1.85,2.91
42:44,-7.15,6.44,4.55,-0.51,-2.13,2.56
42:44,-4.55,8.29,5.20,-0.80,-2.37,2.61
42:44,-2.97,8.57,5.45,-1.07,-2.36,2.91
42:44,-4.02,7.03,5.86,-1.10,-2.48,3.62
42:44,-1.82,5.00,4.22,-0.74,-2.44,3.69
42:44,-1.42,6.95,5.37,-0.50,-2.19,3.11
42:44,-0.70,8.23,5.70,-0.68,-1.72,2.52
42:44,-0.96,8.62,6.19,-0.98,-1.28,2.30
42:44,-0.18,7.66,6.12,-1.27,-0.99,2.02
42:44,0.41,5.94,6.04,-1.43,-0.71,1.22
42:44,0.44,4.76,5.92,-1.42,-0.57,0.62
42:44,1.71,3.79,5.54,-0.97,-0.24,-0.24
42:44,5.35,4.24,4.58,-0.69,1.11,-2.22
42:44,3.52,5.82,4.77,-0.79,3.15,-4.08
42:44,-1.27,8.09,6.71,-1.30,4.40,-4.24
42:44,-6.63,7.89,8.31,-1.78,3.82,-2.97
42:44,-5.89,4.27,7.22,-1.21,2.62,-1.62
42:44,-4.26,3.33,6.14,-1.01,2.64,-2.02
42:44,-4.95,3.21,5.86,-1.18,3.09,-2.98
42:44,-8.93,2.91,5.83,-1.15,3.00,-2.82
42:44,-14.85,1.45,5.60,-0.43,1.44,-0.50
42:44,-8.08,0.03,4.69,-0.14,0.45,0.12
42:44,-4.62,0.33,3.80,0.14,0.87,-0.88
42:44,-5.20,3.63,4.90,0.07,1.42,-1.56
42:44,-9.38,9.36,7.96,-0.36,1.23,-0.34
42:44,-11.05,10.22,9.06,-0.75,0.15,1.76
42:44,-9.33,6.75,7.73,-1.22,-0.62,2.35
42:44,-10.17,5.26,7.49,-1.64,-0.97,2.11
42:44,-10.70,3.77,6.58,-1.62,-2.01,2.76
42:44,-9.10,1.28,5.42,-1.31,-2.49,3.08
42:44,-9.25,-0.40,5.17,-0.72,-2.78,2.84
42:44,-7.63,0.18,5.05,-0.33,-2.98,2.05
42:44,-7.46,1.50,5.88,-0.49,-3.01,0.82
42:45,-6.88,2.70,6.43,-0.26,-3.24,0.76
42:45,-4.95,3.52,6.57,-0.06,-3.43,0.63
42:45,-3.01,3.84,6.44,0.31,-3.14,0.55
42:45,-2.36,4.42,7.18,0.50,-3.08,0.31
42:45,-1.48,4.58,7.52,0.54,-2.86,0.29
42:45,-1.12,4.27,7.26,0.69,-2.65,0.18
42:45,-0.55,4.32,7.66,0.43,-2.37,-0.21
42:45,-0.43,4.21,7.66,0.43,-2.18,-0.40
42:45,0.25,4.70,7.88,0.42,-2.07,-0.55
42:45,2.16,6.27,7.79,0.24,-1.88,-0.44
42:45,2.70,7.17,8.26,0.13,-1.55,0.10
42:45,2.58,6.26,7.72,-0.09,-1.53,0.73
42:45,2.69,4.67,6.87,-0.10,-1.41,0.93
42:45,2.11,3.40,6.33,0.11,-1.08,0.62
42:45,1.21,3.25,6.51,0.34,-0.81,0.00
42:45,1.21,3.51,6.69,0.53,-0.68,-0.45
42:45,1.38,3.56,6.92,0.67,-0.57,-0.76
42:45,1.16,3.74,7.32,0.92,-0.45,-1.19
42:45,1.04,4.91,7.98,0.98,-0.46,-1.50
42:45,1.30,6.26,8.43,1.01,-0.73,-1.14
42:45,2.90,6.43,7.77,1.01,-0.87,-0.60
42:45,3.74,6.26,7.23,1.02,-0.63,-0.63
42:45,2.85,6.91,6.99,1.00,-0.26,-1.08
42:45,1.22,8.65,7.70,0.61,-0.20,-1.32
42:45,1.30,8.78,7.52,0.27,-0.31,-1.07
42:45,1.35,8.18,7.13,0.14,-0.34,-0.53
42:45,1.25,6.88,6.70,0.19,-0.24,-0.47
42:45,0.12,6.56,7.23,0.24,-0.09,-0.66
42:45,-1.26,5.58,7.26,0.43,-0.31,-0.19
42:45,-0.29,5.19,6.67,0.72,-0.54,0.02
42:45,1.10,6.78,6.40,0.59,-0.50,-0.14
42:45,1.60,8.55,7.33,0.60,-0.43,0.37
42:45,1.65,8.48,6.93,0.66,-0.28,0.70
42:45,0.91,8.53,7.09,0.62,-0.18,0.63
42:45,0.78,7.91,7.11,0.43,-0.22,0.40
42:45,1.24,7.58,7.06,0.25,-0.32,-0.07
42:45,1.41,7.37,6.94,0.07,-0.37,-0.20
42:45,2.20,7.91,6.72,0.26,-0.54,0.39
42:45,2.34,8.00,6.53,0.19,-0.57,0.60
42:45,2.85,7.62,6.17,0.03,-0.46,0.37
42:45,2.87,7.40,6.02,-0.10,-0.33,0.15
42:45,2.11,7.04,6.07,-0.20,-0.21,-0.15
42:45,1.37,6.59,6.25,-0.25,-0.20,-0.28
42:45,1.20,6.15,6.38,-0.21,-0.35,-0.13
42:45,1.99,6.02,6.06,-0.09,-0.42,0.13
42:45,2.22,6.18,6.04,0.06,-0.34,0.21
42:45,2.36,6.82,6.04,-0.08,-0.24,0.07
42:45,1.90,7.07,6.33,-0.15,-0.15,0.05
42:45,2.03,7.09,6.33,-0.21,-0.15,0.02
42:45,1.46,6.63,6.42,-0.17,-0.29,0.15
42:45,2.23,6.10,6.20,-0.08,-0.39,0.24
42:45,3.09,6.43,6.37,-0.11,-0.34,0.25
42:45,3.05,6.93,6.50,-0.10,-0.26,0.41
42:45,1.66,7.37,6.81,-0.02,-0.25,0.60
42:46,1.52,7.38,7.18,0.04,-0.51,0.80
42:46,2.84,7.66,7.34,-0.05,-0.73,1.01
42:46,3.59,7.64,7.15,-0.14,-0.70,1.15
42:46,2.53,8.26,7.82,-0.21,-0.64,1.32
42:46,1.86,8.48,7.99,-0.44,-0.85,1.71
42:46,3.02,7.05,7.26,-0.56,-1.06,2.11
42:46,3.66,6.16,6.76,-0.64,-0.99,1.99
42:46,2.12,6.92,7.06,-0.70,-1.05,1.96
42:46,4.62,6.38,7.29,-1.06,-1.45,2.11
42:46,7.21,3.50,4.89,-0.99,-1.47,2.16
42:46,7.70,3.17,5.17,-0.94,-1.13,1.57
42:46,7.72,3.59,5.07,-0.78,-0.89,1.48
42:46,7.74,3.35,4.56,-0.69,-0.74,1.29
42:46,10.94,3.65,4.34,-0.65,-0.37,1.15
42:46,10.51,1.61,3.71,-0.52,0.41,0.44
42:46,10.72,2.12,4.27,-0.36,1.09,-0.66
42:46,10.24,2.98,4.70,-0.81,2.39,-2.46
42:46,7.26,3.51,5.86,-0.87,3.24,-3.07
42:46,5.33,3.03,5.63,-0.92,3.81,-3.32
42:46,0.70,2.67,6.62,-0.77,3.93,-3.41
42:46,-3.12,2.29,8.01,-0.16,3.20,-2.80
42:46,-0.67,2.46,7.83,0.17,2.15,-2.70
42:46,4.06,2.71,5.86,0.37,2.14,-2.86
42:46,4.98,4.78,6.11,0.11,2.96,-3.36
42:46,2.67,6.12,6.49,0.19,3.49,-2.51
42:46,-2.68,7.24,7.71,0.41,3.29,-1.04
42:46,-6.48,8.04,9.04,0.56,2.41,0.26
42:46,-6.92,7.47,9.33,0.66,1.42,0.94
42:46,-5.66,7.27,9.32,0.29,0.11,0.99
42:46,-2.14,6.83,7.94,0.16,0.03,1.32
42:46,-3.67,7.82,8.87,-0.08,-0.41,2.37
42:46,-3.13,7.83,8.99,0.21,-1.07,4.18
42:46,-1.75,7.11,8.58,0.16,-1.35,4.71
42:46,-1.98,5.71,8.94,-0.00,-1.50,4.03
42:46,2.07,3.13,7.25,-0.15,-1.86,2.87
42:46,6.40,2.45,5.81,-0.04,-0.83,0.75
42:46,6.30,3.91,7.07,-0.21,0.61,-1.53
42:46,3.56,4.97,7.80,-0.29,1.47,-2.69
42:46,0.95,6.01,8.71,-0.19,1.74,-2.74
42:46,-0.39,6.54,9.30,-0.21,1.69,-2.41
42:46,-0.78,6.18,9.30,-0.33,1.43,-1.94
42:46,-0.95,5.78,9.20,-0.24,1.23,-1.38
42:46,-0.47,5.42,8.69,-0.22,1.14,-1.04
42:46,-0.28,4.80,8.33,-0.16,1.30,-1.13
42:46,0.25,4.03,7.54,-0.11,1.75,-1.80
42:46,-0.22,3.85,7.05,0.01,2.29,-2.35
42:46,-0.87,4.31,6.26,0.29,2.83,-2.28
42:46,-3.91,5.28,6.96,0.48,3.07,-1.77
42:46,-5.06,4.00,6.37,0.52,2.83,-1.13
42:46,-5.95,3.51,6.13,0.62,2.71,-0.92
42:46,-6.64,3.06,5.87,0.89,2.30,-0.96
42:46,-6.98,3.86,5.89,1.15,2.18,-1.23
42:46,-6.47,4.92,5.88,1.00,1.49,-1.34
42:46,-6.92,6.16,6.57,1.12,1.54,-1.15
42:47,-5.12,5.59,5.86,0.65,1.37,-1.18
42:47,-4.16,5.07,4.65,0.84,1.44,-0.72
42:47,-5.44,5.63,4.85,1.46,1.80,-0.13
42:47,-6.06,4.67,3.69,1.54,1.61,0.09
42:47,-7.02,6.70,4.82,1.37,1.65,-0.27
42:47,-7.26,6.71,4.57,0.74,1.38,-0.63
42:47,-4.63,6.03,3.20,0.46,1.60,-1.01
42:47,-4.56,4.76,2.91,0.39,2.19,-1.52
42:47,-7.54,4.50,3.13,0.85,2.63,-1.21
42:47,-9.33,4.44,2.91,0.99,2.20,-0.44
42:47,-9.96,3.68,2.42,0.88,1.45,-0.10
42:47,-8.60,3.49,1.69,0.87,1.22,-0.15
42:47,-7.11,3.46,0.95,1.04,1.43,-0.34
42:47,-9.45,6.35,2.68,1.41,1.61,0.21
42:47,-7.23,5.92,1.61,1.51,1.51,0.86
42:47,-9.04,6.77,1.42,1.49,1.65,1.21
42:47,-9.66,6.48,1.02,0.41,1.31,0.67
42:47,-11.19,5.27,0.55,0.05,1.20,-0.02
42:47,-10.82,2.86,-0.34,0.38,0.76,-0.42
42:47,-9.35,4.51,-0.05,0.68,0.76,-1.11
42:47,-6.69,6.42,0.47,0.59,0.48,-1.01
42:47,-7.67,5.70,-0.04,0.70,0.59,-0.34
42:47,-7.38,5.66,-0.50,0.72,0.72,-0.07
42:47,-7.76,5.86,-0.87,0.56,0.87,-0.11
42:47,-9.52,6.42,-0.93,0.35,0.98,-0.07
42:47,-8.11,5.13,-0.96,0.53,0.85,0.48
42:47,-4.03,4.62,-1.52,0.52,0.68,0.53
42:47,-6.63,4.85,-1.23,0.70,0.75,0.34
42:47,-8.46,4.65,-1.38,0.31,0.79,-0.36
42:47,-10.19,4.89,-1.44,0.10,0.73,-0.57
42:47,-12.18,5.19,-1.50,-0.10,0.21,-0.29
42:47,-10.20,4.56,-2.57,-0.02,0.32,-0.03
42:47,-7.81,4.37,-2.86,0.38,0.59,0.32
42:47,-7.36,4.44,-1.94,0.45,0.52,0.35
42:47,-8.08,4.74,-1.20,0.52,0.32,0.30
42:47,-8.14,5.24,-1.15,0.49,0.17,0.12
42:47,-7.26,5.58,-1.65,0.23,-0.02,-0.17
